net,length_um
clknet_leaf_915_clock_ctrl.core_clk,75.65
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[0\],75.62
_05164_,75.6
_05284_,75.6
_05931_,75.6
_08348_,75.6
_10655_,75.6
_11029_,75.6
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[7\],75.6
clknet_leaf_159_clock_ctrl.core_clk,75.6
_14189_,75.57
clknet_leaf_145_clock_ctrl.core_clk,75.57
mprj_io_ie[37],75.405
_08693_,75.38
clknet_leaf_537_clock_ctrl.core_clk,75.38
clknet_leaf_1021_clock_ctrl.core_clk,75.38
_05585_,75.33
soc.core.la_ien_storage\[36\],75.33
clknet_leaf_917_clock_ctrl.core_clk,75.33
clknet_leaf_1256_clock_ctrl.core_clk,75.33
clknet_leaf_1284_clock_ctrl.core_clk,75.3
gpio_control_in_2\[15\].gpio_defaults\[2\],75.295
_09407_,75.28
_14046_,75.28
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[17\],75.28
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[1\],75.28
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[31\],75.28
soc.core.mgmtsoc_bus_errors\[6\],75.28
clknet_leaf_928_clock_ctrl.core_clk,75.28
clknet_leaf_310_clock_ctrl.core_clk,75.25
clknet_leaf_1224_clock_ctrl.core_clk,75.2
_15284_,75.14
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[2\],75.14
_05748_,75.09
_07312_,75.09
_09692_,75.09
_10917_,75.09
gpio_control_in_1a\[3\].shift_register\[7\],75.09
soc.core.VexRiscv.CsrPlugin_mcause_exceptionCode\[0\],75.09
soc.core.VexRiscv.CsrPlugin_mtval\[2\],75.09
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_fetchStage_read_waysValues_0_tag_valid_2\[17\],75.09
soc.core.mgmtsoc_litespisdrphycore_sr_out\[21\],75.09
clknet_leaf_869_clock_ctrl.core_clk,75.09
net1909,75.09
clknet_leaf_68_clock_ctrl.core_clk,75.06
clknet_leaf_964_clock_ctrl.core_clk,75.06
clknet_leaf_969_clock_ctrl.core_clk,75.06
clknet_leaf_1189_clock_ctrl.core_clk,75.06
gpio_control_in_1a\[3\].gpio_defaults\[9\],75.045
_00993_,75.04
_03891_,75.04
_08956_,75.04
_13063_,75.04
soc.core.VexRiscv.DBusSimplePlugin_memoryExceptionPort_payload_badAddr\[16\],75.04
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[9\],75.04
soc.core.dbg_uart_data\[20\],75.04
net1068,75.04
clknet_leaf_1056_clock_ctrl.core_clk,75.01
clknet_leaf_1278_clock_ctrl.core_clk,75.01
_11857_,74.96
mgmt_buffers.la_data_in_core\[22\],74.95
gpio_control_in_2\[13\].gpio_defaults\[4\],74.915
soc.core.spi_miso,74.9
clknet_leaf_653_clock_ctrl.core_clk,74.87
clknet_leaf_757_clock_ctrl.core_clk,74.87
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[3\]\[18\],74.82
soc.core.VexRiscv.IBusCachedPlugin_cache.decodeStage_mmuRsp_physicalAddress\[11\],74.77
clknet_leaf_545_clock_ctrl.core_clk,74.77
clknet_leaf_863_clock_ctrl.core_clk,74.77
soc.core.VexRiscv._zz_iBusWishbone_ADR\[1\],74.69
clknet_leaf_178_clock_ctrl.core_clk,74.69
_05166_,74.58
soc.core.VexRiscv.DBusSimplePlugin_memoryExceptionPort_payload_badAddr\[10\],74.58
_00354_,74.53
_01687_,74.53
_04806_,74.53
gpio_control_bidir_2\[2\].shift_register\[7\],74.53
gpio_control_in_1a\[1\].gpio_inen,74.53
gpio_control_in_2\[12\].shift_register\[6\],74.53
gpio_control_in_2\[15\].gpio_defaults\[1\],74.53
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[9\],74.53
soc.core.spimaster_storage\[8\],74.53
clknet_leaf_1037_clock_ctrl.core_clk,74.53
clknet_leaf_1130_clock_ctrl.core_clk,74.53
net2264,74.53
_00762_,74.48
_04108_,74.48
_05094_,74.48
_07209_,74.48
_08981_,74.48
_09866_,74.48
_10378_,74.48
gpio_control_bidir_1\[1\].shift_register\[4\],74.48
gpio_control_in_2\[1\].gpio_defaults\[3\],74.48
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_fetchStage_read_waysValues_0_tag_valid_2\[13\],74.48
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[20\],74.48
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[31\],74.48
soc.core.VexRiscv.RegFilePlugin_regFile\[9\]\[30\],74.48
soc.core.mgmtsoc_bus_errors\[13\],74.48
_09132_,74.45
soc.core.spi_master_mosi_sel\[1\],74.45
soc.core.la_ien_storage\[50\],74.4
gpio_control_in_1a\[2\].gpio_defaults\[9\],74.345
soc.core.uart_tx_fifo_level0\[1\],74.26
clknet_leaf_907_clock_ctrl.core_clk,74.26
_05412_,74.21
_10245_,74.21
_13220_,74.21
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[5\],74.21
soc.core.la_ien_storage\[38\],74.21
soc.core.multiregimpl1_regs1,74.21
clknet_leaf_174_clock_ctrl.core_clk,74.21
clknet_leaf_255_clock_ctrl.core_clk,74.21
clknet_leaf_1209_clock_ctrl.core_clk,74.21
gpio_control_in_2\[8\].gpio_defaults\[6\],74.175
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[22\],74.16
clknet_leaf_292_clock_ctrl.core_clk,73.98
_03866_,73.97
_05490_,73.97
gpio_control_bidir_2\[2\].shift_register\[9\],73.97
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[9\],73.97
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[21\],73.97
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[7\],73.97
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[25\],73.97
soc.core.dbg_uart_words_count\[0\],73.97
soc.core.la_out_storage\[4\],73.97
soc.core.la_out_storage\[52\],73.97
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[28\],73.97
clknet_leaf_115_clock_ctrl.core_clk,73.97
clknet_leaf_249_clock_ctrl.core_clk,73.97
gpio_control_in_2\[15\].gpio_defaults\[5\],73.93
_01473_,73.92
_02290_,73.92
_07266_,73.92
_08576_,73.92
_11560_,73.92
_14646_,73.92
gpio_control_in_1\[1\].shift_register\[6\],73.92
gpio_control_in_1a\[3\].gpio_defaults\[7\],73.915
pll.div\[1\],73.83
clknet_leaf_507_clock_ctrl.core_clk,73.7
gpio_control_in_2\[15\].gpio_defaults\[7\],73.655
gpio_control_in_1\[10\].shift_register\[2\],73.65
gpio_control_in_1a\[3\].shift_register\[0\],73.65
soc.core.mgmtsoc_bus_errors\[8\],73.65
clknet_leaf_683_clock_ctrl.core_clk,73.65
clknet_leaf_1315_clock_ctrl.core_clk,73.65
clknet_leaf_847_clock_ctrl.core_clk,73.62
_09344_,73.6
_09363_,73.6
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_fetchStage_read_waysValues_0_tag_valid_2\[24\],73.6
soc.core.VexRiscv.IBusCachedPlugin_cache.decodeStage_mmuRsp_physicalAddress\[3\],73.6
_05199_,73.46
_09336_,73.46
_11458_,73.46
_13971_,73.46
soc.core.VexRiscv.CsrPlugin_mepc\[0\],73.46
soc.core.mgmtsoc_litespisdrphycore_cnt\[1\],73.46
_02382_,73.41
_10447_,73.41
_13965_,73.41
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[0\],73.41
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[10\],73.41
clknet_leaf_579_clock_ctrl.core_clk,73.41
clknet_leaf_1014_clock_ctrl.core_clk,73.41
clknet_leaf_431_clock_ctrl.core_clk,73.38
gpio_control_in_1\[0\].gpio_defaults\[0\],73.365
_00033_,73.36
_01185_,73.36
_01604_,73.36
_06232_,73.36
_08177_,73.36
_09158_,73.36
_09236_,73.36
_10379_,73.36
_11844_,73.36
_12360_,73.36
_13183_,73.36
gpio_control_bidir_1\[1\].gpio_pulldown_sel,73.36
_14248_,73.33
soc.core.VexRiscv.IBusCachedPlugin_cache.decodeStage_mmuRsp_physicalAddress\[2\],73.33
clknet_leaf_329_clock_ctrl.core_clk,73.33
soc.core.mgmtsoc_bus_errors\[12\],73.28
soc.core.mgmtsoc_bus_errors\[31\],73.28
mgmt_buffers.la_data_in_core\[23\],73.22
user_io_out\[2\],73.22
soc.core.la_out_storage\[1\],73.14
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[21\],73.13
_09754_,73.09
_14238_,73.09
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[24\],73.09
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[30\],73.09
clknet_leaf_1221_clock_ctrl.core_clk,73.09
soc.core.VexRiscv.IBusCachedPlugin_cache.lineLoader_address\[20\],73.04
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[5\],73.04
clknet_leaf_879_clock_ctrl.core_clk,73.04
_10375_,72.9
clknet_leaf_240_clock_ctrl.core_clk,72.9
_09434_,72.85
gpio_control_bidir_2\[0\].gpio_defaults\[7\],72.85
gpio_control_in_2\[14\].gpio_defaults\[0\],72.85
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[12\],72.85
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[7\],72.85
net2271,72.85
clknet_leaf_1114_clock_ctrl.core_clk,72.82
_00054_,72.8
_01572_,72.8
_05833_,72.8
_06080_,72.8
_07173_,72.8
_08167_,72.8
_09995_,72.8
gpio_control_in_2\[15\].pad_gpio_out,72.8
gpio_control_in_2\[6\].shift_register\[8\],72.8
soc.core.la_ien_storage\[18\],72.8
mprj_io_out[18],72.79
clknet_leaf_1147_clock_ctrl.core_clk,72.77
mgmt_buffers.la_oenb_core\[10\],72.71
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[16\],72.63
gpio_control_in_2\[11\].gpio_defaults\[8\],72.625
clknet_leaf_709_clock_ctrl.core_clk,72.58
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[31\],72.53
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[22\],72.53
soc.core.dbg_uart_data\[1\],72.53
soc.core.mgmtsoc_bus_errors\[21\],72.53
clknet_leaf_46_clock_ctrl.core_clk,72.5
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[1\],72.48
clknet_leaf_62_clock_ctrl.core_clk,72.48
mprj_io_slew_sel[17],72.44
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[23\],72.34
mprj_io_drive_sel[32],72.32
_03868_,72.29
_07798_,72.29
_10718_,72.29
_11747_,72.29
gpio_control_bidir_2\[1\].gpio_slew_sel,72.29
mprj_io_drive_sel[33],72.29
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[19\],72.29
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[24\],72.29
clknet_leaf_803_clock_ctrl.core_clk,72.29
_03825_,72.24
_05311_,72.24
_06857_,72.24
_07293_,72.24
_07322_,72.24
_08583_,72.24
_10367_,72.24
_11845_,72.24
_15356_,72.24
_16257_,72.24
soc.core.VexRiscv.decode_to_execute_REGFILE_WRITE_VALID,72.24
soc.core.mgmtsoc_reload_storage\[29\],72.24
clknet_leaf_432_clock_ctrl.core_clk,72.21
gpio_control_bidir_1\[1\].gpio_defaults\[7\],72.195
pll.ext_trim\[10\],72.1
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[16\],72.02
clknet_leaf_1049_clock_ctrl.core_clk,72.02
mprj_io_schmitt_sel[16],71.98
_08655_,71.97
gpio_control_in_2\[12\].shift_register\[7\],71.97
gpio_control_in_2\[6\].shift_register\[9\],71.97
gpio_control_in_2\[7\].shift_register\[6\],71.97
soc.core.la_out_storage\[54\],71.97
soc.core.mgmtsoc_litespisdrphycore_sr_in\[21\],71.97
clknet_leaf_89_clock_ctrl.core_clk,71.97
clknet_leaf_212_clock_ctrl.core_clk,71.97
clknet_leaf_716_clock_ctrl.core_clk,71.97
clknet_leaf_832_clock_ctrl.core_clk,71.97
clknet_leaf_921_clock_ctrl.core_clk,71.97
clknet_leaf_1225_clock_ctrl.core_clk,71.97
clknet_leaf_187_clock_ctrl.core_clk,71.94
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[31\],71.92
clknet_leaf_901_clock_ctrl.core_clk,71.92
mprj_io_oe[21],71.9
clknet_leaf_1211_clock_ctrl.core_clk,71.89
_01123_,71.78
_04007_,71.73
_05895_,71.73
_08102_,71.73
_09862_,71.73
_14593_,71.73
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_code\[1\],71.73
soc.core.VexRiscv.RegFilePlugin_regFile\[12\]\[23\],71.73
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[3\],71.73
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[7\],71.73
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[20\],71.73
soc.core.gpioin1_gpioin1_edge_storage,71.73
clknet_leaf_817_clock_ctrl.core_clk,71.73
net2307,71.73
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[12\],71.7
_01411_,71.68
_02909_,71.68
_07321_,71.68
_10399_,71.68
_11832_,71.68
_12262_,71.68
soc.core.interface10_bank_bus_dat_r\[16\],71.68
net81,71.68
clknet_leaf_750_clock_ctrl.core_clk,71.65
soc.core.mgmtsoc_bus_errors\[26\],71.6
mprj_io_pulldown_sel[15],71.54
clknet_leaf_428_clock_ctrl.core_clk,71.46
_05058_,71.41
_08713_,71.41
_11770_,71.41
_14035_,71.41
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[0\],71.41
clknet_leaf_978_clock_ctrl.core_clk,71.41
_05264_,71.36
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[5\],71.36
clknet_leaf_1188_clock_ctrl.core_clk,71.33
gpio_control_in_1\[4\].shift_register\[8\],71.27
clknet_leaf_1031_clock_ctrl.core_clk,71.27
_05245_,71.22
gpio_control_in_1\[1\].shift_register\[4\],71.22
soc.core.interface6_bank_bus_dat_r\[19\],71.22
_02139_,71.17
_05010_,71.17
soc.core.VexRiscv.memory_to_writeBack_MEMORY_ENABLE,71.17
soc.core.spi_master_miso\[0\],71.17
soc.core.uart_rx_fifo_produce\[2\],71.17
soc.core.VexRiscv.BranchPlugin_branchExceptionPort_payload_badAddr\[23\],71.14
_00476_,71.12
_00514_,71.12
_04804_,71.12
_05487_,71.12
_07608_,71.12
_09098_,71.12
_09846_,71.12
_09897_,71.12
_10394_,71.12
_12390_,71.12
_12471_,71.12
_15502_,71.12
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[0\],71.12
net298,71.12
net319,71.12
_12278_,71.09
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[10\],71.09
clknet_leaf_332_clock_ctrl.core_clk,71.09
pll.div\[2\],71.08
clknet_leaf_377_clock_ctrl.core_clk,71.05
gpio_control_in_2\[14\].gpio_defaults\[7\],71.045
clknet_leaf_584_clock_ctrl.core_clk,71.04
clknet_leaf_1237_clock_ctrl.core_clk,71.04
clknet_leaf_704_clock_ctrl.core_clk,70.95
_09356_,70.9
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[11\],70.9
clknet_leaf_374_clock_ctrl.core_clk,70.9
_09339_,70.85
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[0\],70.85
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[22\],70.85
soc.core.la_ien_storage\[3\],70.85
soc.core.la_out_storage\[45\],70.85
clknet_leaf_86_clock_ctrl.core_clk,70.85
clknet_leaf_920_clock_ctrl.core_clk,70.85
clknet_leaf_1145_clock_ctrl.core_clk,70.85
_05872_,70.8
_05901_,70.8
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[5\],70.8
_11828_,70.66
gpio_control_bidir_2\[2\].gpio_inen,70.66
_09812_,70.61
_13237_,70.61
_13621_,70.61
gpio_control_in_2\[0\].shift_register\[2\],70.61
gpio_control_in_2\[0\].shift_register\[9\],70.61
gpio_control_in_2\[15\].shift_register\[1\],70.61
mgmt_buffers.mprj_we_o_core,70.61
pll.itrim\[19\],70.61
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_fetchStage_read_waysValues_0_tag_valid_2\[14\],70.61
soc.core.VexRiscv.IBusCachedPlugin_cache.lineLoader_address\[17\],70.61
soc.core.dbg_uart_data\[28\],70.61
soc.core.multiregimpl68_regs1,70.61
clknet_leaf_942_clock_ctrl.core_clk,70.61
clknet_leaf_1069_clock_ctrl.core_clk,70.58
_00034_,70.56
_00996_,70.56
_01059_,70.56
_03824_,70.56
_11030_,70.56
_12366_,70.56
_14422_,70.56
soc.core.VexRiscv.dBusWishbone_ADR\[1\],70.56
clknet_leaf_43_clock_ctrl.core_clk,70.53
clknet_leaf_111_clock_ctrl.core_clk,70.53
clknet_leaf_829_clock_ctrl.core_clk,70.53
soc.core.la_out_storage\[50\],70.48
soc.core.mgmtsoc_reload_storage\[22\],70.48
mprj_io_slew_sel[30],70.33
_05190_,70.29
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[22\],70.29
soc.core.mgmtsoc_master_phyconfig_storage\[17\],70.29
clknet_leaf_371_clock_ctrl.core_clk,70.29
clknet_leaf_1340_clock_ctrl.core_clk,70.29
mprj_io_oe[20],70.26
_08469_,70.24
gpio_control_bidir_2\[0\].shift_register\[1\],70.24
gpio_control_bidir_2\[2\].shift_register\[0\],70.24
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[24\],70.24
soc.core.mgmtsoc_load_storage\[18\],70.24
clknet_leaf_1311_clock_ctrl.core_clk,70.24
mprj_io_slew_sel[18],70.21
gpio_control_in_2\[7\].gpio_defaults\[1\],70.185
gpio_control_in_2\[15\].gpio_defaults\[8\],70.115
_01911_,70.1
gpio_control_in_2\[5\].shift_register\[4\],70.1
clknet_leaf_559_clock_ctrl.core_clk,70.1
clknet_leaf_1199_clock_ctrl.core_clk,70.1
_01636_,70.05
_08750_,70.05
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[26\],70.05
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[7\],70.05
soc.core.mgmtsoc_value_status\[0\],70.05
soc.core.spi_master_clk_divider1\[15\],70.05
clknet_leaf_84_clock_ctrl.core_clk,70.05
clknet_leaf_412_clock_ctrl.core_clk,70.05
clknet_leaf_587_clock_ctrl.core_clk,70.05
clknet_leaf_598_clock_ctrl.core_clk,70.05
clknet_leaf_805_clock_ctrl.core_clk,70.05
clknet_leaf_1169_clock_ctrl.core_clk,70.05
net1965,70.05
clknet_leaf_672_clock_ctrl.core_clk,70.02
gpio_control_in_2\[12\].gpio_defaults\[2\],70.015
_00836_,70
_01442_,70
_02477_,70
_07399_,70
_08510_,70
_09386_,70
_13099_,70
_13650_,70
_14816_,70
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[10\],70
soc.core.VexRiscv.RegFilePlugin_regFile\[0\]\[15\],70
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[2\],70
net93,70
net2413,70
clknet_leaf_758_clock_ctrl.core_clk,69.97
clknet_leaf_1086_clock_ctrl.core_clk,69.97
gpio_control_in_2\[11\].gpio_defaults\[2\],69.965
soc.core.VexRiscv.memory_to_writeBack_MEMORY_ADDRESS_LOW\[0\],69.92
gpio_control_in_2\[10\].gpio_defaults\[4\],69.875
mprj_io_out[21],69.83
soc.core.mgmtsoc_litespimmap_burst_adr\[8\],69.83
_12520_,69.78
clknet_leaf_80_clock_ctrl.core_clk,69.78
clknet_leaf_192_clock_ctrl.core_clk,69.78
clknet_leaf_1243_clock_ctrl.core_clk,69.78
_09138_,69.73
gpio_control_in_2\[3\].shift_register\[5\],69.73
mprj_io_drive_sel[47],69.73
net1514,69.73
clknet_leaf_516_clock_ctrl.core_clk,69.73
pll.pll_control.tval\[1\],69.7
clknet_leaf_1182_clock_ctrl.core_clk,69.7
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[3\],69.68
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[14\],69.68
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[26\],69.68
clknet_leaf_339_clock_ctrl.core_clk,69.68
clknet_leaf_233_clock_ctrl.core_clk,69.65
_00253_,69.49
_03821_,69.49
_11298_,69.49
mprj_io_schmitt_sel[3],69.49
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[0\],69.49
soc.core.VexRiscv.RegFilePlugin_regFile\[21\]\[1\],69.49
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[22\],69.49
soc.core.VexRiscv.execute_to_memory_PC\[31\],69.49
soc.core.interface0_bank_bus_dat_r\[20\],69.49
soc.core.mgmtsoc_reload_storage\[0\],69.49
net288,69.49
clknet_leaf_1010_clock_ctrl.core_clk,69.49
_03212_,69.44
_05093_,69.44
_05786_,69.44
_07448_,69.44
_07812_,69.44
_09991_,69.44
_11178_,69.44
_12158_,69.44
_14374_,69.44
_15799_,69.44
gpio_control_bidir_2\[0\].shift_register\[9\],69.44
pll.ringosc.dstage\[5\].id.ts,69.44
soc.core.interface0_bank_bus_dat_r\[29\],69.44
net139,69.44
clknet_leaf_11_clock_ctrl.core_clk,69.41
clknet_leaf_342_clock_ctrl.core_clk,69.41
gpio_control_bidir_2\[1\].gpio_defaults\[6\],69.405
gpio_control_in_2\[12\].gpio_defaults\[4\],69.365
soc.core.mgmtsoc_litespimmap_burst_adr\[5\],69.36
soc.core.mgmtsoc_litespisdrphycore_sr_cnt\[5\],69.36
clknet_leaf_850_clock_ctrl.core_clk,69.36
soc.core.bus_dat_r\[27\],69.35
mgmt_buffers.la_oenb_core\[54\],69.3
pll.ext_trim\[3\],69.3
clknet_leaf_820_clock_ctrl.core_clk,69.27
clknet_leaf_330_clock_ctrl.core_clk,69.22
_05318_,69.17
_09428_,69.17
_15972_,69.17
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[17\],69.17
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[31\],69.17
soc.core.mgmtsoc_litespisdrphycore_cnt\[0\],69.17
clknet_leaf_1317_clock_ctrl.core_clk,69.17
_09233_,69.12
soc.core.mgmtsoc_load_storage\[27\],69.12
clknet_leaf_256_clock_ctrl.core_clk,69.12
_12066_,69.03
clknet_leaf_83_clock_ctrl.core_clk,69
mprj_io_pulldown_sel[21],68.98
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[1\],68.98
clknet_leaf_883_clock_ctrl.core_clk,68.98
_03826_,68.93
_04990_,68.93
_10416_,68.93
_15198_,68.93
gpio_control_bidir_1\[0\].shift_register\[9\],68.93
gpio_control_in_1a\[1\].shift_register\[0\],68.93
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[7\],68.93
soc.core.VexRiscv.dBusWishbone_DAT_MISO\[8\],68.93
clknet_leaf_94_clock_ctrl.core_clk,68.93
clknet_leaf_164_clock_ctrl.core_clk,68.93
clknet_leaf_872_clock_ctrl.core_clk,68.93
clknet_opt_7_0_clock_ctrl.core_clk,68.93
clknet_leaf_196_clock_ctrl.core_clk,68.9
clknet_leaf_1160_clock_ctrl.core_clk,68.9
_00090_,68.88
_02454_,68.88
_04765_,68.88
_05908_,68.88
_13018_,68.88
_13238_,68.88
_13806_,68.88
_13946_,68.88
_14521_,68.88
_14970_,68.88
_16173_,68.88
gpio_control_in_1a\[4\].gpio_pullup_sel,68.88
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[10\],68.88
soc.core.spi_master_miso\[4\],68.88
_09505_,68.85
soc.core.VexRiscv.RegFilePlugin_regFile\[2\]\[7\],68.85
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[0\],68.85
gpio_control_in_1\[10\].gpio_defaults\[1\],68.845
gpio_control_in_2\[7\].gpio_defaults\[6\],68.845
_10278_,68.8
_12795_,68.8
clknet_leaf_125_clock_ctrl.core_clk,68.8
gpio_control_in_2\[0\].gpio_defaults\[6\],68.785
mprj_io_drive_sel[41],68.78
_13032_,68.71
_05169_,68.66
_15163_,68.61
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[26\],68.61
soc.core.VexRiscv.RegFilePlugin_regFile\[0\]\[2\],68.61
clknet_leaf_746_clock_ctrl.core_clk,68.61
clknet_leaf_756_clock_ctrl.core_clk,68.61
_05885_,68.56
clknet_leaf_999_clock_ctrl.core_clk,68.56
clknet_leaf_867_clock_ctrl.core_clk,68.47
mprj_io_oe[23],68.46
mprj_io_schmitt_sel[2],68.46
gpio_control_bidir_1\[1\].gpio_defaults\[5\],68.42
soc.core.VexRiscv.CsrPlugin_mepc\[10\],68.42
clknet_leaf_591_clock_ctrl.core_clk,68.42
clknet_leaf_626_clock_ctrl.core_clk,68.42
clknet_leaf_671_clock_ctrl.core_clk,68.42
clknet_leaf_1070_clock_ctrl.core_clk,68.42
_07456_,68.37
_09118_,68.37
_09983_,68.37
_12863_,68.37
_14277_,68.37
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[3\],68.37
soc.core.interface6_bank_bus_dat_r\[24\],68.37
soc.core.mgmtsoc_scratch_storage\[16\],68.37
clknet_leaf_689_clock_ctrl.core_clk,68.37
mprj_io_oe[19],68.35
clknet_leaf_665_clock_ctrl.core_clk,68.34
_01815_,68.32
_03828_,68.32
_03996_,68.32
_05008_,68.32
_05203_,68.32
_09062_,68.32
_14716_,68.32
gpio_control_in_1\[7\].gpio_schmitt_sel,68.32
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[25\],68.32
soc.core.interface0_bank_bus_dat_r\[15\],68.32
soc.core.la_ien_storage\[24\],68.32
net102,68.32
clknet_leaf_891_clock_ctrl.core_clk,68.32
mprj_io_pulldown_sel[37],68.3
_09179_,68.29
_09517_,68.29
mprj_io_slew_sel[0],68.28
_15653_,68.24
mprj_io_drive_sel[6],68.18
_14266_,68.1
_15232_,68.1
clknet_leaf_65_clock_ctrl.core_clk,68.1
clknet_leaf_793_clock_ctrl.core_clk,68.1
clknet_leaf_1215_clock_ctrl.core_clk,68.1
clknet_leaf_1318_clock_ctrl.core_clk,68.1
_15994_,68.05
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[22\],68.05
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[26\],68.05
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[7\],68.05
soc.core.mgmtsoc_bus_errors\[7\],68.05
soc.core.mgmtsoc_reset_storage\[0\],68.05
soc.core.uart_rx_fifo_produce\[0\],68.05
clknet_leaf_1226_clock_ctrl.core_clk,68.05
gpio_control_in_2\[9\].gpio_defaults\[2\],68.015
_05223_,68
_09292_,68
soc.core.gpio_oe_storage,68
soc.core.gpioin1_pending_r,68
clknet_leaf_202_clock_ctrl.core_clk,68
clknet_leaf_886_clock_ctrl.core_clk,68
mprj_io_ie[12],67.935
clknet_leaf_854_clock_ctrl.core_clk,67.91
_09249_,67.86
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_fetchStage_read_waysValues_0_tag_valid_2\[25\],67.86
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[9\],67.86
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[11\],67.86
clknet_leaf_78_clock_ctrl.core_clk,67.86
clknet_leaf_760_clock_ctrl.core_clk,67.86
_01217_,67.81
